Case_ID,Timestamp,Activity,Resource,Cost
C_2841,2026-01-20 17:37:00,Comprobar_Antecedentes,API,1
C_2841,2026-01-20 17:39:00,Calculo_Scoring,API,1
C_2841,2026-01-20 17:44:00,Requiere_Revision_Manual,Sistema,0
C_2841,2026-01-20 19:44:00,Analisis_Riesgo_Manual,Empleado,50
C_2841,2026-01-20 20:14:00,Aprobacion_Manual,Empleado,0
C_2842,2026-01-20 17:40:00,Recibir_Solicitud,Sistema,0
C_2842,2026-01-20 17:45:00,Verificacion_Automatica,API,2
C_2842,2026-01-20 17:47:00,Calculo_Scoring,API,1
C_2842,2026-01-20 17:49:00,Comprobar_Antecedentes,API,1
C_2842,2026-01-20 17:54:00,Aprobacion_Automatica,Sistema,0
C_2842,2026-01-20 17:59:00,Emitir_Transferencia,Banco,5
C_2843,2026-01-20 17:50:00,Recibir_Solicitud,Sistema,0
C_2843,2026-01-20 17:55:00,Verificacion_Automatica,API,2
C_2843,2026-01-20 17:57:00,Comprobar_Antecedentes,API,1
C_2843,2026-01-20 17:59:00,Calculo_Scoring,API,1
C_2843,2026-01-20 18:04:00,Requiere_Revision_Manual,Sistema,0
C_2843,2026-01-20 20:04:00,Analisis_Riesgo_Manual,Empleado,50
C_2843,2026-01-20 20:34:00,Rechazo_Manual,Empleado,0
C_2844,2026-01-20 18:00:00,Recibir_Solicitud,Sistema,0
C_2844,2026-01-20 18:05:00,Verificacion_Automatica,API,2
C_2844,2026-01-20 18:07:00,Calculo_Scoring,API,1
C_2844,2026-01-20 18:09:00,Comprobar_Antecedentes,API,1
C_2844,2026-01-20 18:14:00,Aprobacion_Automatica,Sistema,0
C_2844,2026-01-20 18:19:00,Emitir_Transferencia,Banco,5
C_2845,2026-01-20 18:10:00,Recibir_Solicitud,Sistema,0
C_2845,2026-01-20 18:15:00,Verificacion_Automatica,API,2
C_2845,2026-01-20 18:17:00,Comprobar_Antecedentes,API,1
C_2845,2026-01-20 18:19:00,Calculo_Scoring,API,1
C_2845,2026-01-20 18:24:00,Aprobacion_Automatica,Sistema,0
C_2845,2026-01-20 18:29:00,Emitir_Transferencia,Banco,5
C_2846,2026-01-20 18:20:00,Recibir_Solicitud,Sistema,0
C_2846,2026-01-20 18:25:00,Verificacion_Automatica,API,2
C_2846,2026-01-20 18:27:00,Comprobar_Antecedentes,API,1
C_2846,2026-01-20 18:29:00,Calculo_Scoring,API,1
C_2846,2026-01-20 18:34:00,Aprobacion_Automatica,Sistema,0
C_2846,2026-01-20 18:39:00,Emitir_Transferencia,Banco,5
C_2847,2026-01-20 18:30:00,Recibir_Solicitud,Sistema,0
C_2847,2026-01-20 18:35:00,Verificacion_Automatica,API,2
C_2847,2026-01-20 18:37:00,Calculo_Scoring,API,1
C_2847,2026-01-20 18:39:00,Comprobar_Antecedentes,API,1
C_2847,2026-01-20 18:44:00,Aprobacion_Automatica,Sistema,0
C_2847,2026-01-20 18:49:00,Emitir_Transferencia,Banco,5
C_2848,2026-01-20 18:40:00,Recibir_Solicitud,Sistema,0
C_2848,2026-01-20 18:45:00,Verificacion_Automatica,API,2
C_2848,2026-01-20 18:47:00,Comprobar_Antecedentes,API,1
C_2848,2026-01-20 18:49:00,Calculo_Scoring,API,1
C_2848,2026-01-20 18:54:00,Aprobacion_Automatica,Sistema,0
C_2848,2026-01-20 18:59:00,Emitir_Transferencia,Banco,5
C_2849,2026-01-20 18:50:00,Recibir_Solicitud,Sistema,0
C_2849,2026-01-20 18:55:00,Verificacion_Automatica,API,2
C_2849,2026-01-20 18:57:00,Comprobar_Antecedentes,API,1
C_2849,2026-01-20 18:59:00,Calculo_Scoring,API,1
C_2849,2026-01-20 19:04:00,Aprobacion_Automatica,Sistema,0
C_2849,2026-01-20 19:09:00,Emitir_Transferencia,Banco,5
C_2850,2026-01-20 19:00:00,Recibir_Solicitud,Sistema,0
C_2850,2026-01-20 19:05:00,Verificacion_Automatica,API,2
C_2850,2026-01-20 19:07:00,Calculo_Scoring,API,1
C_2850,2026-01-20 19:09:00,Comprobar_Antecedentes,API,1
C_2850,2026-01-20 19:14:00,Requiere_Revision_Manual,Sistema,0
C_2850,2026-01-20 21:14:00,Analisis_Riesgo_Manual,Empleado,50
C_2850,2026-01-20 21:44:00,Rechazo_Manual,Empleado,0
C_2851,2026-01-20 19:10:00,Recibir_Solicitud,Sistema,0
C_2851,2026-01-20 19:15:00,Verificacion_Automatica,API,2
C_2851,2026-01-20 19:17:00,Comprobar_Antecedentes,API,1
C_2851,2026-01-20 19:19:00,Calculo_Scoring,API,1
C_2851,2026-01-20 19:24:00,Aprobacion_Automatica,Sistema,0
C_2851,2026-01-20 19:29:00,Emitir_Transferencia,Banco,5
C_2852,2026-01-20 19:20:00,Recibir_Solicitud,Sistema,0
C_2852,2026-01-20 19:25:00,Verificacion_Automatica,API,2
C_2852,2026-01-20 19:27:00,Comprobar_Antecedentes,API,1
C_2852,2026-01-20 19:29:00,Calculo_Scoring,API,1
C_2852,2026-01-20 19:34:00,Requiere_Revision_Manual,Sistema,0
C_2852,2026-01-20 21:34:00,Analisis_Riesgo_Manual,Empleado,50
C_2852,2026-01-20 22:04:00,Rechazo_Manual,Empleado,0
C_2853,2026-01-20 19:30:00,Recibir_Solicitud,Sistema,0
C_2853,2026-01-20 19:35:00,Verificacion_Automatica,API,2
C_2853,2026-01-20 19:37:00,Calculo_Scoring,API,1
C_2853,2026-01-20 19:39:00,Comprobar_Antecedentes,API,1
C_2853,2026-01-20 19:44:00,Requiere_Revision_Manual,Sistema,0
C_2853,2026-01-20 21:44:00,Analisis_Riesgo_Manual,Empleado,50
C_2853,2026-01-20 22:14:00,Aprobacion_Manual,Empleado,0
C_2854,2026-01-20 19:40:00,Recibir_Solicitud,Sistema,0
C_2854,2026-01-20 19:45:00,Verificacion_Automatica,API,2
C_2854,2026-01-20 19:47:00,Comprobar_Antecedentes,API,1
C_2854,2026-01-20 19:49:00,Calculo_Scoring,API,1
C_2854,2026-01-20 19:54:00,Aprobacion_Automatica,Sistema,0
C_2854,2026-01-20 19:59:00,Emitir_Transferencia,Banco,5
C_2855,2026-01-20 19:50:00,Recibir_Solicitud,Sistema,0
C_2855,2026-01-20 19:55:00,Verificacion_Automatica,API,2
C_2855,2026-01-20 19:57:00,Comprobar_Antecedentes,API,1
C_2855,2026-01-20 19:59:00,Calculo_Scoring,API,1
C_2855,2026-01-20 20:04:00,Aprobacion_Automatica,Sistema,0
C_2855,2026-01-20 20:09:00,Emitir_Transferencia,Banco,5
C_2856,2026-01-20 20:00:00,Recibir_Solicitud,Sistema,0
C_2856,2026-01-20 20:05:00,Verificacion_Automatica,API,2
C_2856,2026-01-20 20:07:00,Calculo_Scoring,API,1
C_2856,2026-01-20 20:09:00,Comprobar_Antecedentes,API,1
C_2856,2026-01-20 20:14:00,Aprobacion_Automatica,Sistema,0
C_2856,2026-01-20 20:19:00,Emitir_Transferencia,Banco,5
C_2857,2026-01-20 20:10:00,Recibir_Solicitud,Sistema,0
C_2857,2026-01-20 20:15:00,Verificacion_Automatica,API,2
C_2857,2026-01-20 20:17:00,Calculo_Scoring,API,1
C_2857,2026-01-20 20:19:00,Comprobar_Antecedentes,API,1
C_2857,2026-01-20 20:24:00,Aprobacion_Automatica,Sistema,0
C_2857,2026-01-20 20:29:00,Emitir_Transferencia,Banco,5
C_2858,2026-01-20 20:20:00,Recibir_Solicitud,Sistema,0
C_2858,2026-01-20 20:25:00,Verificacion_Automatica,API,2
C_2858,2026-01-20 20:27:00,Calculo_Scoring,API,1
C_2858,2026-01-20 20:29:00,Comprobar_Antecedentes,API,1
C_2858,2026-01-20 20:34:00,Aprobacion_Automatica,Sistema,0
C_2858,2026-01-20 20:39:00,Emitir_Transferencia,Banco,5
C_2859,2026-01-20 20:30:00,Recibir_Solicitud,Sistema,0
C_2859,2026-01-20 20:35:00,Verificacion_Automatica,API,2
C_2859,2026-01-20 20:37:00,Calculo_Scoring,API,1
C_2859,2026-01-20 20:39:00,Comprobar_Antecedentes,API,1
C_2859,2026-01-20 20:44:00,Aprobacion_Automatica,Sistema,0
C_2859,2026-01-20 20:49:00,Emitir_Transferencia,Banco,5
C_2860,2026-01-20 20:40:00,Recibir_Solicitud,Sistema,0
C_2860,2026-01-20 20:45:00,Verificacion_Automatica,API,2
C_2860,2026-01-20 20:47:00,Comprobar_Antecedentes,API,1
C_2860,2026-01-20 20:49:00,Calculo_Scoring,API,1
C_2860,2026-01-20 20:54:00,Aprobacion_Automatica,Sistema,0
C_2860,2026-01-20 20:59:00,Emitir_Transferencia,Banco,5
C_2861,2026-01-20 20:50:00,Recibir_Solicitud,Sistema,0
C_2861,2026-01-20 20:55:00,Verificacion_Automatica,API,2
C_2861,2026-01-20 20:57:00,Calculo_Scoring,API,1
C_2861,2026-01-20 20:59:00,Comprobar_Antecedentes,API,1
C_2861,2026-01-20 21:04:00,Aprobacion_Automatica,Sistema,0
C_2861,2026-01-20 21:09:00,Emitir_Transferencia,Banco,5
C_2862,2026-01-20 21:00:00,Recibir_Solicitud,Sistema,0
C_2862,2026-01-20 21:05:00,Verificacion_Automatica,API,2
C_2862,2026-01-20 21:07:00,Calculo_Scoring,API,1
C_2862,2026-01-20 21:09:00,Comprobar_Antecedentes,API,1
C_2862,2026-01-20 21:14:00,Aprobacion_Automatica,Sistema,0
C_2862,2026-01-20 21:19:00,Emitir_Transferencia,Banco,5
C_2863,2026-01-20 21:10:00,Recibir_Solicitud,Sistema,0
C_2863,2026-01-20 21:15:00,Verificacion_Automatica,API,2
C_2863,2026-01-20 21:17:00,Comprobar_Antecedentes,API,1
C_2863,2026-01-20 21:19:00,Calculo_Scoring,API,1
C_2863,2026-01-20 21:24:00,Aprobacion_Automatica,Sistema,0
C_2863,2026-01-20 21:29:00,Emitir_Transferencia,Banco,5
C_2864,2026-01-20 21:20:00,Recibir_Solicitud,Sistema,0
C_2864,2026-01-20 21:25:00,Verificacion_Automatica,API,2
C_2864,2026-01-20 21:27:00,Comprobar_Antecedentes,API,1
C_2864,2026-01-20 21:29:00,Calculo_Scoring,API,1
C_2864,2026-01-20 21:34:00,Aprobacion_Automatica,Sistema,0
C_2864,2026-01-20 21:39:00,Emitir_Transferencia,Banco,5
C_2865,2026-01-20 21:30:00,Recibir_Solicitud,Sistema,0
C_2865,2026-01-20 21:35:00,Verificacion_Automatica,API,2
C_2865,2026-01-20 21:37:00,Comprobar_Antecedentes,API,1
C_2865,2026-01-20 21:39:00,Calculo_Scoring,API,1
C_2865,2026-01-20 21:44:00,Aprobacion_Automatica,Sistema,0
C_2865,2026-01-20 21:49:00,Emitir_Transferencia,Banco,5
C_2866,2026-01-20 21:40:00,Recibir_Solicitud,Sistema,0
C_2866,2026-01-20 21:45:00,Verificacion_Automatica,API,2
C_2866,2026-01-20 21:47:00,Comprobar_Antecedentes,API,1
C_2866,2026-01-20 21:49:00,Calculo_Scoring,API,1
C_2866,2026-01-20 21:54:00,Aprobacion_Automatica,Sistema,0
C_2866,2026-01-20 21:59:00,Emitir_Transferencia,Banco,5
C_2867,2026-01-20 21:50:00,Recibir_Solicitud,Sistema,0
C_2867,2026-01-20 21:55:00,Verificacion_Automatica,API,2
C_2867,2026-01-20 21:57:00,Comprobar_Antecedentes,API,1
C_2867,2026-01-20 21:59:00,Calculo_Scoring,API,1
C_2867,2026-01-20 22:04:00,Aprobacion_Automatica,Sistema,0
C_2867,2026-01-20 22:09:00,Emitir_Transferencia,Banco,5
C_2868,2026-01-20 22:00:00,Recibir_Solicitud,Sistema,0
C_2868,2026-01-20 22:05:00,Verificacion_Automatica,API,2
C_2868,2026-01-20 22:07:00,Calculo_Scoring,API,1
C_2868,2026-01-20 22:09:00,Comprobar_Antecedentes,API,1
C_2868,2026-01-20 22:14:00,Aprobacion_Automatica,Sistema,0
C_2868,2026-01-20 22:19:00,Emitir_Transferencia,Banco,5
C_2869,2026-01-20 22:10:00,Recibir_Solicitud,Sistema,0
C_2869,2026-01-20 22:15:00,Verificacion_Automatica,API,2
C_2869,2026-01-20 22:17:00,Comprobar_Antecedentes,API,1
C_2869,2026-01-20 22:19:00,Calculo_Scoring,API,1
C_2869,2026-01-20 22:24:00,Aprobacion_Automatica,Sistema,0
C_2869,2026-01-20 22:29:00,Emitir_Transferencia,Banco,5
C_2870,2026-01-20 22:20:00,Recibir_Solicitud,Sistema,0
C_2870,2026-01-20 22:25:00,Verificacion_Automatica,API,2
C_2870,2026-01-20 22:27:00,Comprobar_Antecedentes,API,1
C_2870,2026-01-20 22:29:00,Calculo_Scoring,API,1
C_2870,2026-01-20 22:34:00,Aprobacion_Automatica,Sistema,0
C_2870,2026-01-20 22:39:00,Emitir_Transferencia,Banco,5
C_2871,2026-01-20 22:30:00,Recibir_Solicitud,Sistema,0
C_2871,2026-01-20 22:35:00,Verificacion_Automatica,API,2
C_2871,2026-01-20 22:37:00,Comprobar_Antecedentes,API,1
C_2871,2026-01-20 22:39:00,Calculo_Scoring,API,1
C_2871,2026-01-20 22:44:00,Aprobacion_Automatica,Sistema,0
C_2871,2026-01-20 22:49:00,Emitir_Transferencia,Banco,5
C_2872,2026-01-20 22:40:00,Recibir_Solicitud,Sistema,0
C_2872,2026-01-20 22:45:00,Verificacion_Automatica,API,2
C_2872,2026-01-20 22:47:00,Calculo_Scoring,API,1
C_2872,2026-01-20 22:49:00,Comprobar_Antecedentes,API,1
C_2872,2026-01-20 22:54:00,Aprobacion_Automatica,Sistema,0
C_2872,2026-01-20 22:59:00,Emitir_Transferencia,Banco,5
C_2873,2026-01-20 22:50:00,Recibir_Solicitud,Sistema,0
C_2873,2026-01-20 22:55:00,Verificacion_Automatica,API,2
C_2873,2026-01-20 22:57:00,Comprobar_Antecedentes,API,1
C_2873,2026-01-20 22:59:00,Calculo_Scoring,API,1
C_2873,2026-01-20 23:04:00,Aprobacion_Automatica,Sistema,0
C_2873,2026-01-20 23:09:00,Emitir_Transferencia,Banco,5
C_2874,2026-01-20 23:00:00,Recibir_Solicitud,Sistema,0
C_2874,2026-01-20 23:05:00,Verificacion_Automatica,API,2
C_2874,2026-01-20 23:07:00,Comprobar_Antecedentes,API,1
C_2874,2026-01-20 23:09:00,Calculo_Scoring,API,1
C_2874,2026-01-20 23:14:00,Aprobacion_Automatica,Sistema,0
C_2874,2026-01-20 23:19:00,Emitir_Transferencia,Banco,5
C_2875,2026-01-20 23:10:00,Recibir_Solicitud,Sistema,0
C_2875,2026-01-20 23:15:00,Verificacion_Automatica,API,2
C_2875,2026-01-20 23:17:00,Calculo_Scoring,API,1
C_2875,2026-01-20 23:19:00,Comprobar_Antecedentes,API,1
C_2875,2026-01-20 23:24:00,Aprobacion_Automatica,Sistema,0
C_2875,2026-01-20 23:29:00,Emitir_Transferencia,Banco,5
C_2876,2026-01-20 23:20:00,Recibir_Solicitud,Sistema,0
C_2876,2026-01-20 23:25:00,Verificacion_Automatica,API,2
C_2876,2026-01-20 23:27:00,Calculo_Scoring,API,1
C_2876,2026-01-20 23:29:00,Comprobar_Antecedentes,API,1
C_2876,2026-01-20 23:34:00,Aprobacion_Automatica,Sistema,0
C_2876,2026-01-20 23:39:00,Emitir_Transferencia,Banco,5
C_2877,2026-01-20 23:30:00,Recibir_Solicitud,Sistema,0
C_2877,2026-01-20 23:35:00,Verificacion_Automatica,API,2
C_2877,2026-01-20 23:37:00,Calculo_Scoring,API,1
C_2877,2026-01-20 23:39:00,Comprobar_Antecedentes,API,1
C_2877,2026-01-20 23:44:00,Aprobacion_Automatica,Sistema,0
C_2877,2026-01-20 23:49:00,Emitir_Transferencia,Banco,5
C_2878,2026-01-20 23:40:00,Recibir_Solicitud,Sistema,0
C_2878,2026-01-20 23:45:00,Verificacion_Automatica,API,2
C_2878,2026-01-20 23:47:00,Comprobar_Antecedentes,API,1
C_2878,2026-01-20 23:49:00,Calculo_Scoring,API,1
C_2878,2026-01-20 23:54:00,Aprobacion_Automatica,Sistema,0
C_2878,2026-01-20 23:59:00,Emitir_Transferencia,Banco,5
C_2879,2026-01-20 23:50:00,Recibir_Solicitud,Sistema,0
C_2879,2026-01-20 23:55:00,Verificacion_Automatica,API,2
C_2879,2026-01-20 23:57:00,Comprobar_Antecedentes,API,1
C_2879,2026-01-20 23:59:00,Calculo_Scoring,API,1
C_2879,2026-01-21 00:04:00,Aprobacion_Automatica,Sistema,0
C_2879,2026-01-21 00:09:00,Emitir_Transferencia,Banco,5
C_2880,2026-01-21 00:00:00,Recibir_Solicitud,Sistema,0
C_2880,2026-01-21 00:05:00,Verificacion_Automatica,API,2
C_2880,2026-01-21 00:07:00,Comprobar_Antecedentes,API,1
C_2880,2026-01-21 00:09:00,Calculo_Scoring,API,1
C_2880,2026-01-21 00:14:00,Aprobacion_Automatica,Sistema,0
C_2880,2026-01-21 00:19:00,Emitir_Transferencia,Banco,5
C_2881,2026-01-21 00:10:00,Recibir_Solicitud,Sistema,0
C_2881,2026-01-21 00:15:00,Verificacion_Automatica,API,2
C_2881,2026-01-21 00:17:00,Calculo_Scoring,API,1
C_2881,2026-01-21 00:19:00,Comprobar_Antecedentes,API,1
C_2881,2026-01-21 00:24:00,Aprobacion_Automatica,Sistema,0
C_2881,2026-01-21 00:29:00,Emitir_Transferencia,Banco,5
C_2882,2026-01-21 00:20:00,Recibir_Solicitud,Sistema,0
C_2882,2026-01-21 00:25:00,Verificacion_Automatica,API,2
C_2882,2026-01-21 00:27:00,Calculo_Scoring,API,1
C_2882,2026-01-21 00:29:00,Comprobar_Antecedentes,API,1
C_2882,2026-01-21 00:34:00,Aprobacion_Automatica,Sistema,0
C_2882,2026-01-21 00:39:00,Emitir_Transferencia,Banco,5
C_2883,2026-01-21 00:30:00,Recibir_Solicitud,Sistema,0
C_2883,2026-01-21 00:35:00,Verificacion_Automatica,API,2
C_2883,2026-01-21 00:37:00,Comprobar_Antecedentes,API,1
C_2883,2026-01-21 00:39:00,Calculo_Scoring,API,1
C_2883,2026-01-21 00:44:00,Requiere_Revision_Manual,Sistema,0
C_2883,2026-01-21 02:44:00,Analisis_Riesgo_Manual,Empleado,50
C_2883,2026-01-21 03:14:00,Aprobacion_Manual,Empleado,0
C_2884,2026-01-21 00:40:00,Recibir_Solicitud,Sistema,0
C_2884,2026-01-21 00:45:00,Verificacion_Automatica,API,2
C_2884,2026-01-21 00:47:00,Comprobar_Antecedentes,API,1
C_2884,2026-01-21 00:49:00,Calculo_Scoring,API,1
C_2884,2026-01-21 00:54:00,Requiere_Revision_Manual,Sistema,0
C_2884,2026-01-21 02:54:00,Analisis_Riesgo_Manual,Empleado,50
C_2884,2026-01-21 03:24:00,Aprobacion_Manual,Empleado,0
C_2885,2026-01-21 00:50:00,Recibir_Solicitud,Sistema,0
C_2885,2026-01-21 00:55:00,Verificacion_Automatica,API,2
C_2885,2026-01-21 00:57:00,Calculo_Scoring,API,1
C_2885,2026-01-21 00:59:00,Comprobar_Antecedentes,API,1
C_2885,2026-01-21 01:04:00,Aprobacion_Automatica,Sistema,0
C_2885,2026-01-21 01:09:00,Emitir_Transferencia,Banco,5
C_2886,2026-01-21 01:00:00,Recibir_Solicitud,Sistema,0
C_2886,2026-01-21 01:05:00,Verificacion_Automatica,API,2
C_2886,2026-01-21 01:07:00,Calculo_Scoring,API,1
C_2886,2026-01-21 01:09:00,Comprobar_Antecedentes,API,1
C_2886,2026-01-21 01:14:00,Aprobacion_Automatica,Sistema,0
C_2886,2026-01-21 01:19:00,Emitir_Transferencia,Banco,5
C_2887,2026-01-21 01:10:00,Recibir_Solicitud,Sistema,0
C_2887,2026-01-21 01:15:00,Verificacion_Automatica,API,2
C_2887,2026-01-21 01:17:00,Comprobar_Antecedentes,API,1
C_2887,2026-01-21 01:19:00,Calculo_Scoring,API,1
C_2887,2026-01-21 01:24:00,Aprobacion_Automatica,Sistema,0
C_2887,2026-01-21 01:29:00,Emitir_Transferencia,Banco,5
C_2888,2026-01-21 01:20:00,Recibir_Solicitud,Sistema,0
C_2888,2026-01-21 01:25:00,Verificacion_Automatica,API,2
C_2888,2026-01-21 01:27:00,Comprobar_Antecedentes,API,1
C_2888,2026-01-21 01:29:00,Calculo_Scoring,API,1
C_2888,2026-01-21 01:34:00,Aprobacion_Automatica,Sistema,0
C_2888,2026-01-21 01:39:00,Emitir_Transferencia,Banco,5
C_2889,2026-01-21 01:30:00,Recibir_Solicitud,Sistema,0
C_2889,2026-01-21 01:35:00,Verificacion_Automatica,API,2
C_2889,2026-01-21 01:37:00,Comprobar_Antecedentes,API,1
C_2889,2026-01-21 01:39:00,Calculo_Scoring,API,1
C_2889,2026-01-21 01:44:00,Aprobacion_Automatica,Sistema,0
C_2889,2026-01-21 01:49:00,Emitir_Transferencia,Banco,5
C_2890,2026-01-21 01:40:00,Recibir_Solicitud,Sistema,0
C_2890,2026-01-21 01:45:00,Verificacion_Automatica,API,2
C_2890,2026-01-21 01:47:00,Comprobar_Antecedentes,API,1
C_2890,2026-01-21 01:49:00,Calculo_Scoring,API,1
C_2890,2026-01-21 01:54:00,Aprobacion_Automatica,Sistema,0
C_2890,2026-01-21 01:59:00,Emitir_Transferencia,Banco,5
C_2891,2026-01-21 01:50:00,Recibir_Solicitud,Sistema,0
C_2891,2026-01-21 01:55:00,Verificacion_Automatica,API,2
C_2891,2026-01-21 01:57:00,Comprobar_Antecedentes,API,1
C_2891,2026-01-21 01:59:00,Calculo_Scoring,API,1
C_2891,2026-01-21 02:04:00,Aprobacion_Automatica,Sistema,0
C_2891,2026-01-21 02:09:00,Emitir_Transferencia,Banco,5
C_2892,2026-01-21 02:00:00,Recibir_Solicitud,Sistema,0
C_2892,2026-01-21 02:05:00,Verificacion_Automatica,API,2
C_2892,2026-01-21 02:07:00,Comprobar_Antecedentes,API,1
C_2892,2026-01-21 02:09:00,Calculo_Scoring,API,1
C_2892,2026-01-21 02:14:00,Aprobacion_Automatica,Sistema,0
C_2892,2026-01-21 02:19:00,Emitir_Transferencia,Banco,5
C_2893,2026-01-21 02:10:00,Recibir_Solicitud,Sistema,0
C_2893,2026-01-21 02:15:00,Verificacion_Automatica,API,2
C_2893,2026-01-21 02:17:00,Comprobar_Antecedentes,API,1
C_2893,2026-01-21 02:19:00,Calculo_Scoring,API,1
C_2893,2026-01-21 02:24:00,Requiere_Revision_Manual,Sistema,0
C_2893,2026-01-21 04:24:00,Analisis_Riesgo_Manual,Empleado,50
C_2893,2026-01-21 04:54:00,Aprobacion_Manual,Empleado,0
C_2894,2026-01-21 02:20:00,Recibir_Solicitud,Sistema,0
C_2894,2026-01-21 02:25:00,Verificacion_Automatica,API,2
C_2894,2026-01-21 02:27:00,Calculo_Scoring,API,1
C_2894,2026-01-21 02:29:00,Comprobar_Antecedentes,API,1
C_2894,2026-01-21 02:34:00,Aprobacion_Automatica,Sistema,0
C_2894,2026-01-21 02:39:00,Emitir_Transferencia,Banco,5
C_2895,2026-01-21 02:30:00,Recibir_Solicitud,Sistema,0
C_2895,2026-01-21 02:35:00,Verificacion_Automatica,API,2
C_2895,2026-01-21 02:37:00,Comprobar_Antecedentes,API,1
C_2895,2026-01-21 02:39:00,Calculo_Scoring,API,1
C_2895,2026-01-21 02:44:00,Requiere_Revision_Manual,Sistema,0
C_2895,2026-01-21 04:44:00,Analisis_Riesgo_Manual,Empleado,50
C_2895,2026-01-21 05:14:00,Aprobacion_Manual,Empleado,0
C_2896,2026-01-21 02:40:00,Recibir_Solicitud,Sistema,0
C_2896,2026-01-21 02:45:00,Verificacion_Automatica,API,2
C_2896,2026-01-21 02:47:00,Calculo_Scoring,API,1
C_2896,2026-01-21 02:49:00,Comprobar_Antecedentes,API,1
C_2896,2026-01-21 02:54:00,Requiere_Revision_Manual,Sistema,0
C_2896,2026-01-21 04:54:00,Analisis_Riesgo_Manual,Empleado,50
C_2896,2026-01-21 05:24:00,Rechazo_Manual,Empleado,0
C_2897,2026-01-21 02:50:00,Recibir_Solicitud,Sistema,0
C_2897,2026-01-21 02:55:00,Verificacion_Automatica,API,2
C_2897,2026-01-21 02:57:00,Calculo_Scoring,API,1
C_2897,2026-01-21 02:59:00,Comprobar_Antecedentes,API,1
C_2897,2026-01-21 03:04:00,Aprobacion_Automatica,Sistema,0
C_2897,2026-01-21 03:09:00,Emitir_Transferencia,Banco,5
C_2898,2026-01-21 03:00:00,Recibir_Solicitud,Sistema,0
C_2898,2026-01-21 03:05:00,Verificacion_Automatica,API,2
C_2898,2026-01-21 03:07:00,Calculo_Scoring,API,1
C_2898,2026-01-21 03:09:00,Comprobar_Antecedentes,API,1
C_2898,2026-01-21 03:14:00,Requiere_Revision_Manual,Sistema,0
C_2898,2026-01-21 05:14:00,Analisis_Riesgo_Manual,Empleado,50
C_2898,2026-01-21 05:44:00,Aprobacion_Manual,Empleado,0
C_2899,2026-01-21 03:10:00,Recibir_Solicitud,Sistema,0
C_2899,2026-01-21 03:15:00,Verificacion_Automatica,API,2
C_2899,2026-01-21 03:17:00,Calculo_Scoring,API,1
C_2899,2026-01-21 03:19:00,Comprobar_Antecedentes,API,1
C_2899,2026-01-21 03:24:00,Aprobacion_Automatica,Sistema,0
C_2899,2026-01-21 03:29:00,Emitir_Transferencia,Banco,5
C_2900,2026-01-21 03:20:00,Recibir_Solicitud,Sistema,0
C_2900,2026-01-21 03:25:00,Verificacion_Automatica,API,2
C_2900,2026-01-21 03:27:00,Calculo_Scoring,API,1
C_2900,2026-01-21 03:29:00,Comprobar_Antecedentes,API,1
C_2900,2026-01-21 03:34:00,Aprobacion_Automatica,Sistema,0
C_2900,2026-01-21 03:39:00,Emitir_Transferencia,Banco,5
C_2901,2026-01-21 03:30:00,Recibir_Solicitud,Sistema,0
C_2901,2026-01-21 03:35:00,Verificacion_Automatica,API,2
C_2901,2026-01-21 03:37:00,Calculo_Scoring,API,1
C_2901,2026-01-21 03:39:00,Comprobar_Antecedentes,API,1
C_2901,2026-01-21 03:44:00,Aprobacion_Automatica,Sistema,0
C_2901,2026-01-21 03:49:00,Emitir_Transferencia,Banco,5
C_2902,2026-01-21 03:40:00,Recibir_Solicitud,Sistema,0
C_2902,2026-01-21 03:45:00,Verificacion_Automatica,API,2
C_2902,2026-01-21 03:47:00,Calculo_Scoring,API,1
C_2902,2026-01-21 03:49:00,Comprobar_Antecedentes,API,1
C_2902,2026-01-21 03:54:00,Aprobacion_Automatica,Sistema,0
C_2902,2026-01-21 03:59:00,Emitir_Transferencia,Banco,5
C_2903,2026-01-21 03:50:00,Recibir_Solicitud,Sistema,0
C_2903,2026-01-21 03:55:00,Verificacion_Automatica,API,2
C_2903,2026-01-21 03:57:00,Calculo_Scoring,API,1
C_2903,2026-01-21 03:59:00,Comprobar_Antecedentes,API,1
C_2903,2026-01-21 04:04:00,Aprobacion_Automatica,Sistema,0
C_2903,2026-01-21 04:09:00,Emitir_Transferencia,Banco,5
C_2904,2026-01-21 04:00:00,Recibir_Solicitud,Sistema,0
C_2904,2026-01-21 04:05:00,Verificacion_Automatica,API,2
C_2904,2026-01-21 04:07:00,Comprobar_Antecedentes,API,1
C_2904,2026-01-21 04:09:00,Calculo_Scoring,API,1
C_2904,2026-01-21 04:14:00,Aprobacion_Automatica,Sistema,0
C_2904,2026-01-21 04:19:00,Emitir_Transferencia,Banco,5
C_2905,2026-01-21 04:10:00,Recibir_Solicitud,Sistema,0
C_2905,2026-01-21 04:15:00,Verificacion_Automatica,API,2
C_2905,2026-01-21 04:17:00,Calculo_Scoring,API,1
C_2905,2026-01-21 04:19:00,Comprobar_Antecedentes,API,1
C_2905,2026-01-21 04:24:00,Requiere_Revision_Manual,Sistema,0
C_2905,2026-01-21 06:24:00,Analisis_Riesgo_Manual,Empleado,50
C_2905,2026-01-21 06:54:00,Aprobacion_Manual,Empleado,0
